;Labels_french;Resume_french;;
· Travailler dans un environnement de methodologie Agile base sur Scrum et de developpement pilote par les tests avec des exigences changeantes frequentes et de nombreux defis.;;;;
• Documenter et publier les objectifs d'incrementation du programme, le rapport de planification de l'incrementation du programme, les fonctionnalites epiques, le backlog et les histoires.;;;;
*Mener et participer à la planification de l'incrementation du programme, à la preparation du backlog, à la planification des sprints, aux stand-ups quotidiens, à la revue de sprint et à la retrospective.;;;;
*Effectuer des taches de test d'automatisation telles que la conception, la creation, la maintenance, l'execution et l'examen par les pairs de scripts de test à l'aide de Test Automation Framework (TAF).;;;;
*Developper et executer des tests d’integration systeme et d’integration GUI en utilisant C++.;;;;
*Interagir avec les analystes commerciaux et les developpeurs de logiciels pour l'examen des bogues et participer aux reunions d'assurance qualite.;;;;
*Travailler en etroite collaboration avec le departement de developpement et d’ingenierie pour assurer une resolution appropriee des bogues.;;;;
• J'ai propose de maniere proactive des methodes innovantes pour ameliorer la qualite des logiciels, la couverture des tests, l'efficacite et la couverture deregression.;;;;
*Creation et maintenance de documents de test tels que les exigences de haut niveau, le rapport de strategie de test, le plan de test, les cas de test, les resultats d'execution des tests, le rapport de bogues, les mesures de qualite, la matrice de tracabilite et les rapports de synthese des tests.;;;;
Environnement : Logix Designer, Factory Talk, RSLinx Classic, ControlFlash, CompareTool, modules d'E/S, profils, Test Automation Framework (TAF), C++, Python, Selenium, Clear Case, Clear Quest, UFT, Collaborative Lifecycle Management et Version- un.;;;;
entreprise - GE-Healthcare;;;;
description - Responsabilites :;;;;
• Scanners GE CT valides bases sur les conformites et reglementations de la FDA.;;;;
*Interagir avec les experts cliniques, les analystes commerciaux et l'architecte de developpement pour la creation d'une strategie de test et d'un plan de test.;;;;
*Coordonner avec l'equipe d'assurance qualite offshore et d'assurance qualite sur site pour travailler sur la conception et le developpement de strategies de test et de matrice de tracabilite des exigences.;;;;
*Conception, creation et execution de cas de tests manuels bases sur les documents d'exigences du produit.;;;;
• Augmentation de la productivite en initiant l'utilisation d'outils d'automatisation tels que DICOM et QTP.;;;;
*equipe GE formee et guidee sur la creation et l’execution de tests d’automatisation à l’aide de QTP.;;;;
*Effectuer des types de tests tels que fonctionnels, d'integration, de performances et deregression et fournir des rapports de tests à la direction.;;;;
• Implique dans le support des versions, la creation du banc d'essai et les tests tout au long du processus de publication.;;;;
Environnement : Agile, Developpement pilote par les tests (TDD), DICOM, HL7, Reconstruction d'images, Windows, Linux, SQL, C, Python, QTP, HTML, XML, QTP, VBScripts et QC;;;;
entreprise - Patni-GE-PACS Sante;;;;
description - Responsabilites :;;;;
• Application GE PACS validee et application Web testee definie pour l'administration, l'authentification et l'archivage des images DICOM.;;;;
*Implique dans la creation du framework d'automatisation en utilisant l'approche hybride et BPT.;;;;
*Responsable de la creation du banc d'essai et des Golden Data à l'aide de DCMTK.;;;;
*Prepare les scenarios de test, le plan de test, les cas de test et les scripts d'automatisation pour les tests d'integration, de systeme et de bout en bout sur toutes les applications.;;;;
*Concu et developpe des fonctions definies par l'utilisateur et generiques avec des scripts VB bien maîtrises.;;;;
• Programmation descriptive dans la creation de scripts d'objets dynamiques et d'actions reutilisables dans la definition de flux de scenarios dans UFT/QTP.;;;;
• Revision des scripts QTP developpes par les membres de l'equipe.;;;;
*Soutenir l'equipe de tests QA/SIT et deregression pour les problemes environnementaux et interagir avec d'autres environnements en aval.equipe du systeme de gestion pour les clarifications.;;;;
Environnement : Agile, Developpement pilote par les tests (TDD), GE PACS, DICOM, HL7, Reconstruction d'images, Construction d'images, Windows, Linux, SQL, C, Python, Selenium, QTP, HTML, XML, QTP, JavaScript, VBScripts et QC;;;;
entreprise - HDFC Bank Limited;;;;
description - Responsabilites :;;;;
• Examen des exigences commerciales, des documents de conception et preparation des cas de test pour les versions de projet assignees.;;;;
*Types de tests effectues tels que API, fonctionnels, integration, systeme, performances,regression, securite et reseau. Fournir des rapports de tests à la direction.;;;;
*Implique dans les tests d'integration pour la sortie de nouvelles fonctionnalites.;;;;
*Tester les correctifs de bogues critiques et coordonner avec le developpeur la correction de ces bogues critiques.;;;;
*Implique dans les tests de bases de donnees backend dans Oracle et Microsoft SQL.;;;;
*Implique dans le support de la version, la configuration du banc d'essai et les tests tout au long du processus de publication.;;;;
*Automatisation des flux de tests à l'aide des outils automatises QTP 10.;;;;
Environnement : Windows, Linux, SQL, C, Python, QTP, HTML, XML, QTP, JavaScript, VBScripts et QC;;;;
entreprise - Vistaar Systems Limitee;;;;
description - Responsabilites :;;;;
• Documents d'exigences commerciales references, documents de cas d'utilisation et documents de conception fournis par le client et le developpeur pour la creation de cas de test manuels et d'automatisation.;;;;
*Implique dans l'analyse, la conception, la creation, l'execution et le debogage de scripts d'automatisation à l'aide d'outils d'automatisation tels que Rational Robot, QTP et les scripts Shell.;;;;
*Tester les correctifs de bogues critiques et coordonner avec le developpeur la correction de ces bogues critiques.;;;;
*Implique dans l'installation de la construction, la maintenance du banc d'essai, les tests de fumee et sanitaires, les tests deregression, les tests de performances et les tests de bases de donnees à l'aide des scripts Rational Robot, QTP et Shell.;;;;
"Environnement : Windows, Linux, SQL, Rational Robot V2002 et QTP V 9.2.""";;;;
"480,cv,""Resume des Competences techniques J'ai suivi une « FORMATION D'ENTREPRISE en tests manuels et d'automatisation » chez Source-Code Technology, Pune. • Tests manuels et d'automatisation • SELENIUM IDE, TestNG, SELENIUM Grid, JENKINS, Apache POI. *Bonnes connaissances en SDLC. *Excellente comprehension des tests en boîte blanche et des tests en boîte noire. *Bonnes connaissances en tests fonctionnels, tests d’integration et tests systeme. *Bonne exposition à la redaction de scenarios fonctionnels et d'integration. *Bonne comprehension de la redaction de cas de test, y compris la technique de conception de cas de test. *Bonne comprehension du build et du release. *Bonnes connaissances sur les tests ad hoc et de fumee. *Excellente comprehension de la convivialite, de la fiabilite et des tests exploratoires. *Excellente connaissance de la mondialisation et des tests de compatibilite. *Excellente comprehension de STLC. *Bonne connaissance de laregression et des retests. *Excellente connaissance du suivi des defauts et du cycle de vie des defauts. *Bonne connaissance du plan de test et de la matrice de tracabilite. Projet de stage Nom du projet : Resume Extractor Duree : 6 mois Role : Tests manuels et automatises Environnement : Jdbc, Servlets, Jsp, Technologies : Application Web, MS Access2007 Le projet impliquait le developpement d'une application Web. L'extracteur de CV fournit la technologie permettant d'analyser un volume massif de donnees afin de detecter les CV dans les donnees couvertes par l'entreprise et ses informations precieuses. Ce projet est un site d'entreprise base sur un processus de recrutement. Points forts • Capable de travailler en equipe • Analyse systemique et operationnelle • Bonnes Competences en communication • Apprentissage actif et pensee critique • Bonnes Competences interpersonnelles, dispose à relever des defis et à assumer davantage de responsabilites. *Capacite à apprendre de nouvelles technologies dans un delai minimal. Details sur l'education";;;;
Janvier 2015 BCS Informatique MGM's College;;;;
 MCA Pune, Maharashtra Computer Science du JSPM College;;;;
 HSC Nanded, conseil d'etat du Maharashtra Maharashtra;;;;
 SSC Nanded, Maharashtra Conseil d'etat du Maharashtra;;;;
Tests de logiciels;;;;
;;;;
Tests de logiciels;;;;
Details des Competences;;;;
APACHE- Experiences - 6 mois;;;;
BLACK BOX - Experiences - 6 mois;;;;
TESTS BLACK BOX - Experiences - 6 mois;;;;
TESTS FONCTIONNELS - Experiences - 6 mois;;;;
INTeGRATION - Experiences - 6 moisDetails de l'entreprise;;;;
entreprise - Tech Mahindra;;;;
description - Tests logiciels en manuel et automatisation;;;;
entreprise -;;;;
"description - Ingenieur de tests logiciels""";;;;
"481,cv,""Competences : 1) MC Office 2) AutoCAD 2016 3) Connaissance introductive d'EPLAN 4) SAP-ERP pour le codage specifique au produit Points forts : 1. Capacite à terminer le travail dans les delais impartis. 2. Rester calme sous pression. 3. Multitache 4. Experimente dans un role d'ingenierie de projet. 5. De bonnes Competences relationnelles, un esprit d'equipe, une flexibilite, permettent de faire face au stress. 6. Anglais courant. 7. Bonne connaissance des normes et regles internationales telles que ISO, ATEX, NFPA, IEC, NEC, Shell DEP, etc. Projet de fin d'etudes universitaire : Sujet : etude et controle du reseau electrique de l'etat, Maharashtra. • Superviseur : Prof. Jawaleker • Lieu : Shri Sant Gajanan Maharaj College of Engineering, Shegaon, Maharashtra. • Description : Le projet vise à etudier le reseau electrique et son fonctionnement pour l'etat du Maharashtra au centre regional du reseau electrique, à Nagpur, en Inde. Details sur l'education";;;;
  Ingenierie des centrales thermiques Nangal, Punjab National Power Training Institute;;;;
 ÊTRE. Genie electrique Shegaon, Maharashtra Shri Sant Gajanan Maharaj College of Engineering, Shegaon, Maharashtra, Inde;;;;
 HSC Chandrapur, Maharashtra Vidya Niketan Jr. College;;;;
 SSC Chandrapur, lycee Maharashtra Vidya Mandir;;;;
Ingenierie de conception electrique industrielle et gestion de projet;;;;
;;;;
;;;;
Details des Competences;;;;
AUTOCAD- Experiences - 74 mois;;;;
PLANIFICATION DES RESSOURCES D'ENTREPRISE - Experiences - 6 mois;;;;
EPLAN - Experiences - 6 moisDetails de l'entreprise;;;;
entreprise - Osmoflo Engineering Services Pvt. Ltd.;;;;
description - ainsi que la gestion du projet :;;;;
1) Preparation de la base de conception electrique, de l'etendue des travaux electriques, des specifications techniques electriques, de la fiche technique electrique et du schema unifilaire electrique (SLD) conformement aux normes du projet.;;;;
2) Preparation et examen des schemas electriques tels que la classification des zones dangereuses, le schema d'eclairage electrique interieur et exterieur, le schema de mise à la terre et de protection contre la foudre, l'equipement de sous-station et le schema de disposition des tranchees, le schema de configuration global des cables, la nomenclature (BOM) MR pour l'equipement electrique et les cables. Des horaires.;;;;
3) Petrole et gaz, usine de traitement de l’eau pour les clients etrangers en Australie.;;;;
entreprise - M/s VIVID ELECTROMECH PVT. LTD;;;;
description - pour toute la region de Pune);;;;
Periode : du 06 juin 2017 au 20 août 2018.;;;;
Nature du poste - Ventes d'electricite/Marketing/Gestion de projets de panneaux HT/BT, conduits de bus, stabilisateurs de tension pour projets residentiels/commerciaux/industriels :;;;;
1) Responsable des ventes et du marketing de tous les panneaux HT/LT, des conduits de buste, du stabilisateur de tension dans toute la region de Pune et de la gestion globale du projet des commandes attribuees.;;;;
2) Avoir developpe une grande clientele dans la region de Pune, utile pour le developpement commercial de projets residentiels/commerciaux/industriels.;;;;
3) Conception technique ainsi que Appels d'offres commerciaux, Reunions de negociation avec les clients, etude de marche.;;;;
4) Constructeur de panneaux agree pour Schneider & System House pour la conception Ti de L & T.;;;;
entreprise - M/s ADOR WELDING LTD;;;;
description - Periode : du 17 juillet 2012 au 30 mai 2017.;;;;
Nature du poste - Conception electrique industrielle et gestion des operations de projet :;;;;
1) Preparer la base de conception electrique, l'etendue des travaux electriques, les specifications techniques electriques, la fiche technique electrique et le schema unifilaire electrique (SLD) conformement aux normes du projet.;;;;
2) Preparer et examiner les schemas electriques tels que la classification des zones dangereuses, la disposition de l'eclairage electrique interieur et exterieur, le dessin de mise à la terre et de protection contre la foudre, l'equipement de sous-station et le dessin de disposition des tranchees, le dessin de disposition globale des cables, la nomenclature (BOM) MR pour l'equipement electrique et les cables. Des horaires.;;;;
3) Connaissance d'AutoCAD avec 5 ans d'Experiences, connaissance d'introduction à ETAP, avec une excellente communication verbale/ecrite.;;;;
4) Plus de 4 ans d'Experiences dans l'application des codes et normes NEC, IEC, CSA, IECEx, ATEX, UL, FM, NFPA et API à la conception en genie electrique.;;;;
5) RCA, DFMEA, membre de l'equipe de modification de conception et d'innovation.;;;;
6) Devis technique, requete technique et evaluation des offres techniques, coordination avec les clients/fournisseurs pendant les projets.;;;;
7) Chef de l'equipe de developpement des fournisseurs, examen des documents du fournisseur, test d'acceptation en usine (FAT), test d'acceptation sur site (SAT);;;;
Responsabilites assurees :;;;;
1) Chef de projet pour YIBAL - Developpement petrolier du projet d'OMAN.;;;;
entreprise - M/s PRAKASH INDUSTRIES LTD;;;;
description - Periode : du 1er septembre 2011 au 6 mai 2012.;;;;
;;;;
Responsabilites assurees :;;;;
1) Fonctionnement et entretien de divers entraînements electriques (lies à la chaudiere CFBC ainsi qu'à la section turbine);;;;
2) Exploitation quotidienne et entretien de routine du poste de commutation 132 kV CA.;;;;
Nature du poste :;;;;
1) Exploitation electrique et maintenance d’une centrale electrique de 100 MW.;;;;
2) Responsable du poste pendant 3 mois;;;;
Cours certifiants :;;;;
"Cours certifie en AutoCAD du CADD Centre, JM Road, Pune.""";;;;
"482,cv,""Details sur l'education";;;;
;;;;
Ingenierie electrique;;;;
;;;;
;;;;
Details des Competences;;;;
Microsft office et excell, power point - Experiences - 120 moisDetails de l'entreprise;;;;
entreprise - Marine indienne;;;;
description - ACADeMIE;;;;
*Matricielle;;;;
*Diplome en genie electrique;;;;
*Defense chimique nucleaire, biologique et controle des dommages, y compris la lutte contre les incendies;;;;
*Cours de certificat en leadership - 02 semaines;;;;
*Cours de certificat en gestion - 04 semaines;;;;
*Faire progresser la lutte contre les incendies, y compris les;;;;
"Securite - 24 semaines""";;;;
"483,cv,""*Oriente vers la reussite, avec des Competences en gestion des personnes et une capacite à gerer le changement avec facilite. *Force averee dans la resolution de problemes, la coordination et l’analyse. *Solides Competences en communication, en relations interpersonnelles, en apprentissage et en organisation, associees à la capacite de gerer efficacement le stress, le temps et les personnes. *Capable de gerer plusieurs taches et projets simultanement. a ¢ Dispose à voyager et à demenager.Details de l'education";;;;
 BE Genie electrique et electronique Gulbarga, Karnataka VTU (Universite Vishweshwariya);;;;
 HSC Wai, Maharashtra Kisanveer Mahavidyalay WAI;;;;
    Universite Kohlapur;;;;
Ingenieur electricien;;;;
;;;;
Ingenieur electrique - REFCON ENGINEERING PVT. LTD;;;;
Details des Competences;;;;
Details de l'entreprise;;;;
entreprise - REFCON ENGINEERING PVT. LTD;;;;
description - PROJET GREENFIELD : - Statut du projet;;;;
1) Braseries LIBS, Burkena Faso (Afrique) achevee 2) Transformation des agrumes en Inde, Nanded achevee 3) Groupe Carlsberg, Myanmar (Yangon) achevee 4) U.B (United Breweries), Mysore. Termine 5) U.B (United Breweries), Hyderabad. Termine 6) Haldiram Foods Pvt. Ltd. Nagpur Termine 7) Tetra-Pak India Pvt. Ltd. Amreli Termine 8) U.B (United Breweries), Rajasthan Termine a Activites de manutention dans le projet : -;;;;
*Preparer les calendriers/plans du projet, les conceptions/dessins techniques et les specifications techniques selon les exigences des clients.;;;;
*Examen des P&ID du processus pour la selection de l'instrument afin d'obtenir un processus econome en energie avec les specifications des materiaux. Approbation et modifications des dessins electriques conformement aux exigences des diagrammes de flux de processus et des normes electriques generales.;;;;
*Realiser l'ingenierie d'automatisation qui comprend les specifications materielles et logicielles,generer une philosophie de controle pour l'automatisation des processus selon le processus P&ID. Documentation technique necessaire, manuels O&M.;;;;
*Calculer la valeur d'estimation des projets pour les appels d'offres avec les clients, y compris le panneau MCC et PLC, le cablage d'alimentation et de controle, les plateaux et le materiel de mise à la terre, etc.;;;;
*Selection d'appareillages electriques pour panneaux HT, LT, PCC, MCC, APFC, cables d'alimentation et de commande, moteurs, CT et PT de protection et de mesure, ACB, mise à la terre, foudre, instruments analogiques et numeriques.;;;;
*Demandes de renseignements sur les projets flottants et communication avec les fournisseurs, evaluation des devis des fournisseurs pour l'alignement technique.;;;;
a¢generer des dessins SLD de distribution d'energie selon le flux de charge, des dessins d'agencement general pour les panneaux, des schemas logiques de controleurs, l'elaboration d'un plan et de calendriers de routage des cables, la disposition des chemins de cables sur l'outil AutoCAD avec Details.;;;;
*Installation, mise en service et depannage des panneaux MCC, PLC et LT, variateurs VFD, demarreurs progressifs, programmation des variateurs Danfoss, Schnider, Vacon, Siemens, ABB.;;;;
*Experiences de travail sur les automates Siemens S7-300, 1200, 1500, Et-200S et Allen-bready RS-Logix5000.;;;;
*Installation, etalonnage et depannage d'instruments de terrain tels que transmetteurs de pression et de temperature, vannes pneumatiques, actionneurs, vannes modulantes, electrovanne, debitmetre et debitmetres, transmetteur de debit, transmetteur de niveau, etc. Effectuer des tests de boucle conformement au calendrier des cables de commande. , *Experiences pratique dans le depannage, les services d'ingenierie, la maintenance, l'exploitation et la gestion de divers equipements du systeme d'alimentation electrique. Superviser les activites de mise en service.;;;;
*Gerer les activites de maintenance mecanique et de service dans l'usine en exploitation.;;;;
entreprise - KISANVEER SUCRES PVT. LTD;;;;
description - Activites de manutention : -;;;;
*Avec plus d'un an et demi d'Experiences en tant qu'Asst. Ingenieur electricien d'ERECTION FIELD dans une centrale electrique de 22 MW pour les tests et la mise en service, la maintenance electrique, l'exploitation et les activites connexes.;;;;
*Test, mise en service et installation de panneaux HT et LT, de variateurs VFD et de panneaux de variateurs DC.;;;;
*Planification et planification de la maintenance predictive et preventive des usines de traitement et analyse des causes profondes, y compris les activites de budgetisation et de controle des coûts.;;;;
*Gestion de la revision et de la maintenance des moteurs LT et des moteurs shunt à courant continu, des appareillages de commutation de panneaux, des VFD et des demarreurs progressifs, de l'ensemble DG avec panneau AMF et de l'eclairage de l'usine.;;;;
*Installation, mise en service et maintenance des transformateurs d'alimentation et de distribution, ACB, VCB, disjoncteur SF6, unites CT et PT, panneaux FCBC, UPS, *Le systeme de protection comprend un relais base sur un microprocesseur, un relais numerique avec coordination de relais.;;;;
*Surveillance des plans/calendriers pour demarrer les activites de maintenance, atteindre les objectifs et mettre enoeuvre des systemes de maintenance pendant le temps d'arret.;;;;
"*Surveillance quotidienne de la puissance, calculs et rapports sur une base mensuelle.""";;;;
"484,cv,""Details sur l'education";;;;
Juillet 2016 à mai 2019 BE Genie electrique et electronique Bhopal, Madhya Pradesh RGPV;;;;
Juillet 2012 à mai 2015 Diplome en genie electrique Bhopal, Madhya Pradesh Universite Rgpv de Bhopal;;;;
 Matricielle SGH BHULI;;;;
Ingenierie electrique;;;;
;;;;
;;;;
Details des Competences;;;;
Ordinateur de base, machine electrique, cablage electrique, centrale solaire, sous-station de distribution - Experiences - Moins d'un an moisDetails de l'entreprise;;;;
entreprise - Enigma Business Advisor;;;;
description - energie Solaire;;;;
1. Installation de centrale solaire;;;;
2. Entretien;;;;
;;;;
Ligne de transport et de distribution;;;;
"1.Installation""";;;;
"485,cv,""Details sur l'education";;;;
Janvier 2012 à janvier 2013 B.E. Universite Shivaji electrique;;;;
Septembre 2008 HSC Pune, Universite du Maharashtra Pune;;;;
Juillet 2006 SSC Pune, Universite du Maharashtra Pune;;;;
Ingenieur electricien;;;;
;;;;
Ingenieur electrique - R K ELECTRICAL PVT. LTD;;;;
Details des Competences;;;;
Details de l'entreprise;;;;
entreprise - R K ELECTRICAL PVT. LTD;;;;
description - Experiences : - 1 an 3 mois;;;;
;;;;
Depannage et entretien des equipements electriques suivants : - Tout type d'entretien des services publics.;;;;
• Entretien electrique et mecanique.;;;;
*Deux groupes electrogenes diesel de 625 KVA (Kirloskar);;;;
· Appareillage HT/LT avec systeme de protection utilisant des relais et possibilite de verrouillage (C&S, Kirloskar);;;;
*Manutention du disjoncteur à vide HT et SF6, transformateur jusqu'à 5000 KVA, disjoncteur à air LT 2000A;;;;
• Maintenance des usines STP et WTP.;;;;
a ¢ Entretien du ventilateur, des actionneurs, du demarreur progressif, de la grue EOT, du monorail, des pompes centrifuges ou verticales, de la machine hydraulique, de la rouleuse, de la machine à lattes, de la perceuse, de la CTA, du CVC, du refroidisseur, etc.;;;;
*Connaissance de base du fonctionnement PLC/SCADA.;;;;
*Depannage de l'appareillage de commutation et du panneau de commande, de la pompe et du moteur;;;;
*Maintenance de l'onduleur, du chargeur de batterie et du parc de batteries;;;;
*Test de moteur HT et LT jusqu'à 450 KW;;;;
*Surveillance et controle du panneau de commande 110 V et du panneau de relais;;;;
*Implique dans la recherche de pannes et la reinitialisation des relais;;;;
*Surveillance et correction du facteur de puissance;;;;
*Service et maintenance de pompe submersible jusqu'à 55 KW;;;;
*Maintenance du panneau MCC et PCC;;;;
*Entretien du moteur et des composants associes et de la vanne actionnee par le moteur;;;;
*Resolution de problemes de contacteur de puissance, de relais de contacteur auxiliaire, de CT et de PT;;;;
*Effectuer des programmes de maintenance preventive/predictive sur l'equipement afin d'augmenter la disponibilite/la fiabilite;;;;
*Maintenance et fonctionnement dans les activites quotidiennes;;;;
• Exploitation, maintenance preventive, maintenance quotidienne en cas de panne, tenue conventionnelle du journal de bord et de la liste de controle.;;;;
• Entretien de l'alimentation principale 33/22 kV et de la ligne de distribution 22/11 kV. & Travaux de depannage H.T/L.T S/S.;;;;
;;;;
SeCURITe eLECTRIQUE (Connaissance de divers aspects de la securite et de son application);;;;
a ¢ Exigence, familier avec divers equipements et outils de securite;;;;
a ¢ Verrouillage, etiquetage de l'appareillage electrique pendant le travail;;;;
*Delivrance de l'autorisation de ligne de permis de travail pour travailler sur le reseau de distribution electrique;;;;
*Exigence et utilisation appropriee de l’equipement de protection;;;;
"*Statistiques d'accidents""";;;;
"486,cv,""Competences : 1) MC Office 2) AutoCAD 2016 3) Connaissance introductive d'EPLAN 4) SAP-ERP pour le codage specifique au produit Points forts : 1. Capacite à terminer le travail dans les delais impartis. 2. Rester calme sous pression. 3. Multitache 4. Experimente dans un role d'ingenierie de projet. 5. De bonnes Competences relationnelles, un esprit d'equipe, une flexibilite, permettent de faire face au stress. 6. Anglais courant. 7. Bonne connaissance des normes et regles internationales telles que ISO, ATEX, NFPA, IEC, NEC, Shell DEP, etc. Projet de fin d'etudes universitaire : Sujet : etude et controle du reseau electrique de l'etat, Maharashtra. • Superviseur : Prof. Jawaleker • Lieu : Shri Sant Gajanan Maharaj College of Engineering, Shegaon, Maharashtra. • Description : Le projet vise à etudier le reseau electrique et son fonctionnement pour l'etat du Maharashtra au centre regional du reseau electrique, à Nagpur, en Inde. Details sur l'education";;;;
  Ingenierie des centrales thermiques Nangal, Punjab National Power Training Institute;;;;
 ÊTRE. Genie electrique Shegaon, Maharashtra Shri Sant Gajanan Maharaj College of Engineering, Shegaon, Maharashtra, Inde;;;;
 HSC Chandrapur, Maharashtra Vidya Niketan Jr. College;;;;
 SSC Chandrapur, lycee Maharashtra Vidya Mandir;;;;
Ingenierie de conception electrique industrielle et gestion de projet;;;;
;;;;
;;;;
Details des Competences;;;;
AUTOCAD- Experiences - 74 mois;;;;
PLANIFICATION DES RESSOURCES D'ENTREPRISE - Experiences - 6 mois;;;;
EPLAN - Experiences - 6 moisDetails de l'entreprise;;;;
entreprise - Osmoflo Engineering Services Pvt. Ltd.;;;;
description - ainsi que la gestion du projet :;;;;
1) Preparation de la base de conception electrique, de l'etendue des travaux electriques, des specifications techniques electriques, de la fiche technique electrique et du schema unifilaire electrique (SLD) conformement aux normes du projet.;;;;
2) Preparation et examen des schemas electriques tels que la classification des zones dangereuses, le schema d'eclairage electrique interieur et exterieur, le schema de mise à la terre et de protection contre la foudre, l'equipement de sous-station et le schema de disposition des tranchees, le schema de configuration global des cables, la nomenclature (BOM) MR pour l'equipement electrique et les cables. Des horaires.;;;;
3) Petrole et gaz, usine de traitement de l’eau pour les clients etrangers en Australie.;;;;
entreprise - M/s VIVID ELECTROMECH PVT. LTD;;;;
description - pour toute la region de Pune);;;;
Periode : du 06 juin 2017 au 20 août 2018.;;;;
Nature du poste - Ventes d'electricite/Marketing/Gestion de projets de panneaux HT/BT, conduits de bus, stabilisateurs de tension pour projets residentiels/commerciaux/industriels :;;;;
1) Responsable des ventes et du marketing de tous les panneaux HT/LT, des conduits de buste, du stabilisateur de tension dans toute la region de Pune et de la gestion globale du projet des commandes attribuees.;;;;
2) Avoir developpe une grande clientele dans la region de Pune, utile pour le developpement commercial de projets residentiels/commerciaux/industriels.;;;;
3) Conception technique ainsi que Appels d'offres commerciaux, Reunions de negociation avec les clients, etude de marche.;;;;
4) Constructeur de panneaux agree pour Schneider & System House pour la conception Ti de L & T.;;;;
entreprise - M/s ADOR WELDING LTD;;;;
description - Periode : du 17 juillet 2012 au 30 mai 2017.;;;;
Nature du poste - Conception electrique industrielle et gestion des operations de projet :;;;;
1) Preparer la base de conception electrique, l'etendue des travaux electriques, les specifications techniques electriques, la fiche technique electrique et le schema unifilaire electrique (SLD) conformement aux normes du projet.;;;;
2) Preparer et examiner les schemas electriques tels que la classification des zones dangereuses, la disposition de l'eclairage electrique interieur et exterieur, le dessin de mise à la terre et de protection contre la foudre, l'equipement de sous-station et le dessin de disposition des tranchees, le dessin de disposition globale des cables, la nomenclature (BOM) MR pour l'equipement electrique et les cables. Des horaires.;;;;
3) Connaissance d'AutoCAD avec 5 ans d'Experiences, connaissance d'introduction à ETAP, avec une excellente communication verbale/ecrite.;;;;
4) Plus de 4 ans d'Experiences dans l'application des codes et normes NEC, IEC, CSA, IECEx, ATEX, UL, FM, NFPA et API à la conception en genie electrique.;;;;
5) RCA, DFMEA, membre de l'equipe de modification de conception et d'innovation.;;;;
6) Devis technique, requete technique et evaluation des offres techniques, coordination avec les clients/fournisseurs pendant les projets.;;;;
7) Chef de l'equipe de developpement des fournisseurs, examen des documents du fournisseur, test d'acceptation en usine (FAT), test d'acceptation sur site (SAT);;;;
Responsabilites assurees :;;;;
1) Chef de projet pour YIBAL - Developpement petrolier du projet d'OMAN.;;;;
entreprise - M/s PRAKASH INDUSTRIES LTD;;;;
description - Periode : du 1er septembre 2011 au 6 mai 2012.;;;;
;;;;
Responsabilites assurees :;;;;
1) Fonctionnement et entretien de divers entraînements electriques (lies à la chaudiere CFBC ainsi qu'à la section turbine);;;;
2) Exploitation quotidienne et entretien de routine du poste de commutation 132 kV CA.;;;;
Nature du poste :;;;;
1) Exploitation electrique et maintenance d’une centrale electrique de 100 MW.;;;;
2) Responsable du poste pendant 3 mois;;;;
Cours certifiants :;;;;
"Cours certifie en AutoCAD du CADD Centre, JM Road, Pune.""";;;;
"487,cv,""Details sur l'education";;;;
;;;;
Ingenierie electrique;;;;
;;;;
;;;;
Details des Competences;;;;
Microsft office et excell, power point - Experiences - 120 moisDetails de l'entreprise;;;;
entreprise - Marine indienne;;;;
description - ACADeMIE;;;;
*Matricielle;;;;
*Diplome en genie electrique;;;;
*Defense chimique nucleaire, biologique et controle des dommages, y compris la lutte contre les incendies;;;;
*Cours de certificat en leadership - 02 semaines;;;;
*Cours de certificat en gestion - 04 semaines;;;;
*Faire progresser la lutte contre les incendies, y compris les;;;;
"Securite - 24 semaines""";;;;
"488,cv,""*Oriente vers la reussite, avec des Competences en gestion des personnes et une capacite à gerer le changement avec facilite. *Force averee dans la resolution de problemes, la coordination et l’analyse. *Solides Competences en communication, en relations interpersonnelles, en apprentissage et en organisation, associees à la capacite de gerer efficacement le stress, le temps et les personnes. *Capable de gerer plusieurs taches et projets simultanement. a ¢ Dispose à voyager et à demenager.Details de l'education";;;;
 BE Genie electrique et electronique Gulbarga, Karnataka VTU (Universite Vishweshwariya);;;;
 HSC Wai, Maharashtra Kisanveer Mahavidyalay WAI;;;;
    Universite Kohlapur;;;;
Ingenieur electricien;;;;
;;;;
Ingenieur electrique - REFCON ENGINEERING PVT. LTD;;;;
Details des Competences;;;;
Details de l'entreprise;;;;
entreprise - REFCON ENGINEERING PVT. LTD;;;;
description - PROJET GREENFIELD : - Statut du projet;;;;
1) Braseries LIBS, Burkena Faso (Afrique) achevee 2) Transformation des agrumes en Inde, Nanded achevee 3) Groupe Carlsberg, Myanmar (Yangon) achevee 4) U.B (United Breweries), Mysore. Termine 5) U.B (United Breweries), Hyderabad. Termine 6) Haldiram Foods Pvt. Ltd. Nagpur Termine 7) Tetra-Pak India Pvt. Ltd. Amreli Termine 8) U.B (United Breweries), Rajasthan Termine a Activites de manutention dans le projet : -;;;;
*Preparer les calendriers/plans du projet, les conceptions/dessins techniques et les specifications techniques selon les exigences des clients.;;;;
*Examen des P&ID du processus pour la selection de l'instrument afin d'obtenir un processus econome en energie avec les specifications des materiaux. Approbation et modifications des dessins electriques conformement aux exigences des diagrammes de flux de processus et des normes electriques generales.;;;;
